exact_score_accuracy,goal_mae,goal_difference_mae,outcome_accuracy,brier_score,log_loss,match_id,model
0,1.0,0,1,0.8264,1.3470736479666092,M60,meta/llama-3.2-3b-instruct
0,1.5,3,0,1.235,2.3025850929940455,M61,meta/llama-3.2-3b-instruct
0,2.5,5,0,0.49140000000000006,0.843970070294529,M62,meta/llama-3.2-3b-instruct
0,1.0,0,1,0.8264,1.3470736479666092,M63,meta/llama-3.2-3b-instruct
0,0.5,1,0,0.7285999999999999,1.171182981502945,M64,meta/llama-3.2-3b-instruct
0,2.0,4,0,0.56,0.916290731874155,M65,meta/llama-3.2-3b-instruct
1,0.0,0,1,0.8285999999999999,1.3470736479666092,M66,meta/llama-3.2-3b-instruct
0,1.0,2,0,0.6338,1.0498221244986778,M67,meta/llama-3.2-3b-instruct
0,0.5,1,0,0.49140000000000006,0.843970070294529,M68,meta/llama-3.2-3b-instruct
0,1.0,0,1,0.8714,1.4271163556401458,M69,meta/llama-3.2-3b-instruct
0,1.0,2,0,0.7063999999999999,1.1394342831883648,M70,meta/llama-3.2-3b-instruct
0,2.0,0,1,0.8714,1.4271163556401458,M71,meta/llama-3.2-3b-instruct
0,1.0,0,1,0.28500000000000003,0.5108256237659907,M72,meta/llama-3.2-3b-instruct
0,1.0,2,0,1.4449999999999998,1.8971199848858813,M73,meta/llama-3.2-3b-instruct
0,1.0,2,0,0.045000000000000005,0.16251892949777494,M74,meta/llama-3.2-3b-instruct
0,0.5,1,0,1.4449999999999998,1.8971199848858813,M75,meta/llama-3.2-3b-instruct
0,0.5,1,1,1.4449999999999998,1.8971199848858813,M76,meta/llama-3.2-3b-instruct
0,1.0,0,1,1.4449999999999998,1.8971199848858813,M77,meta/llama-3.2-3b-instruct
0,1.0,2,1,0.045000000000000005,0.16251892949777494,M78,meta/llama-3.2-3b-instruct
0,0.5,1,1,0.045000000000000005,0.16251892949777494,M79,meta/llama-3.2-3b-instruct
0,1.0,0,1,0.045000000000000005,0.16251892949777494,M80,meta/llama-3.2-3b-instruct
0,2.0,0,1,0.045000000000000005,0.16251892949777494,M81,meta/llama-3.2-3b-instruct
0,0.5,1,1,0.045000000000000005,0.16251892949777494,M82,meta/llama-3.2-3b-instruct
0,1.0,2,1,0.045000000000000005,0.16251892949777494,M83,meta/llama-3.2-3b-instruct
0,1.0,2,0,0.045000000000000005,0.16251892949777494,M84,meta/llama-3.2-3b-instruct
0,0.5,1,1,0.045000000000000005,0.16251892949777494,M85,meta/llama-3.2-3b-instruct
0,0.5,1,1,0.6050000000000001,0.7985076962177716,M86,meta/llama-3.2-3b-instruct
0,2.0,0,1,2.232595164407831e-32,9.992007221626415e-16,M87,meta/llama-3.2-3b-instruct
0,1.0,2,0,0.40499999999999997,0.5978370007556204,M88,meta/llama-3.2-3b-instruct
0,1.0,2,1,1.4449999999999998,1.8971199848858813,M89,meta/llama-3.2-3b-instruct
0,1.0,0,1,0.6050000000000001,0.7985076962177716,M90,meta/llama-3.2-3b-instruct
0,1.0,2,0,1.4449999999999998,1.8971199848858813,M91,meta/llama-3.2-3b-instruct
0,1.0,0,1,1.4449999999999998,1.8971199848858813,M92,meta/llama-3.2-3b-instruct
0,1.0,0,1,1.4449999999999998,1.8971199848858813,M93,meta/llama-3.2-3b-instruct
0,1.0,2,1,1.4449999999999998,1.8971199848858813,M94,meta/llama-3.2-3b-instruct
0,2.0,0,1,2.232595164407831e-32,9.992007221626415e-16,M95,meta/llama-3.2-3b-instruct
0,1.5,1,0,1.4449999999999998,1.8971199848858813,M96,meta/llama-3.2-3b-instruct
0,1.5,3,0,0.045000000000000005,0.16251892949777494,M97,meta/llama-3.2-3b-instruct
0,1.0,0,1,2.232595164407831e-32,9.992007221626415e-16,M98,meta/llama-3.2-3b-instruct
1,0.0,0,1,1.4449999999999998,1.8971199848858813,M99,meta/llama-3.2-3b-instruct
1,0.0,0,1,0.2664,0.5447271754416722,M01,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.5064000000000001,0.8675005677047231,M02,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.9654,1.4696759700589417,M03,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.2654,0.5447271754416722,M04,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.6695999999999999,1.0788096613719298,M05,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.8264,1.3470736479666092,M06,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5064000000000001,0.8675005677047231,M07,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.5064000000000001,0.8675005677047231,M08,meta/llama-4-scout-17b-16e-instruct
0,2.5,3,1,0.1184,0.3285040669720361,M09,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.9654,1.4696759700589417,M10,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.2888,0.4780358009429998,M100,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3528,0.5447271754416722,M101,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.354482,0.5464528014091419,M102,meta/llama-4-scout-17b-16e-instruct
0,3.5,3,0,0.6728000000000001,0.8675005677047231,M103,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.6704819999999999,0.8651224452997557,M104,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.5064000000000001,0.8675005677047231,M11,meta/llama-4-scout-17b-16e-instruct
0,1.5,3,1,0.5064000000000001,0.8675005677047231,M12,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,1.1474,1.5606477482646683,M13,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.9654,1.4696759700589417,M14,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.7562,1.2378743560016174,M15,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,1.0562,1.5606477482646683,M16,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.2654,0.5447271754416722,M17,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.6162,1.0216512475319814,M18,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.2654,0.5447271754416722,M19,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.2174,0.4780358009429998,M20,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,1.0374,1.5606477482646683,M21,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,1,0.2654,0.5447271754416722,M22,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5064000000000001,0.8675005677047231,M23,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.5096,0.8675005677047231,M24,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.9654,1.4696759700589417,M25,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,1,0.2654,0.5447271754416722,M26,meta/llama-4-scout-17b-16e-instruct
0,2.0,4,1,0.26960000000000006,0.5447271754416722,M27,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5064000000000001,0.8675005677047231,M28,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.2654,0.5447271754416722,M29,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5064000000000001,0.8675005677047231,M30,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.033800000000000004,0.16251892949777494,M31,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,1.0454,1.6607312068216509,M32,meta/llama-4-scout-17b-16e-instruct
0,1.5,3,1,0.2654,0.5447271754416722,M33,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.2654,0.5447271754416722,M34,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.9095999999999999,1.3470736479666092,M35,meta/llama-4-scout-17b-16e-instruct
0,1.5,3,1,0.5096,0.8675005677047231,M36,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.12739999999999999,0.3285040669720361,M37,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,0,0.9654,1.4696759700589417,M38,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.7253999999999998,1.171182981502945,M39,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.5798,0.9675840262617056,M40,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.18619999999999998,0.4307829160924542,M41,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.19619999999999999,0.4462871026284195,M42,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.2654,0.5447271754416722,M43,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.5096,0.8675005677047231,M44,meta/llama-4-scout-17b-16e-instruct
0,1.5,3,1,0.2174,0.4780358009429998,M45,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,1.0874000000000001,1.5606477482646683,M46,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5606,0.941608539858445,M47,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.2654,0.5447271754416722,M48,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.2654,0.5447271754416722,M49,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,1,0.5054000000000001,0.8675005677047231,M50,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,1,0.03420000000000001,0.16251892949777494,M51,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.3906,0.7133498878774648,M52,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.6362000000000001,1.0498221244986778,M53,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.5064000000000001,0.8675005677047231,M54,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3906,0.7133498878774648,M55,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.8696,1.4271163556401458,M56,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.5096,0.8675005677047231,M57,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.9654,1.4696759700589417,M58,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5064000000000001,0.8675005677047231,M59,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.8264,1.3470736479666092,M60,meta/llama-4-scout-17b-16e-instruct
0,1.5,3,0,0.6162,1.0216512475319814,M61,meta/llama-4-scout-17b-16e-instruct
0,2.0,4,1,0.2654,0.5447271754416722,M62,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.8264,1.3470736479666092,M63,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.5096,0.8675005677047231,M64,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.24180000000000004,0.5108256237659907,M65,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.8264,1.3470736479666092,M66,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3906,0.7133498878774648,M67,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.2654,0.5447271754416722,M68,meta/llama-4-scout-17b-16e-instruct
0,2.5,1,0,0.8264,1.3470736479666092,M69,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.5054000000000001,0.8675005677047231,M70,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,0,0.8264,1.3470736479666092,M71,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.24500000000000002,0.5108256237659907,M72,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.354482,0.5464528014091419,M73,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.2888,0.4780358009429998,M74,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,0,0.8450000000000001,1.0498221244986778,M75,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3528,0.5447271754416722,M76,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.6728000000000001,0.8675005677047231,M77,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.24499999999999997,0.4307829160924542,M78,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3698,0.5621189181535413,M79,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.24499999999999997,0.4307829160924542,M80,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.3528,0.5447271754416722,M81,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3528,0.5447271754416722,M82,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.24499999999999997,0.4307829160924542,M83,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.3528,0.5447271754416722,M84,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3528,0.5447271754416722,M85,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3528,0.5447271754416722,M86,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,1,0.045000000000000005,0.16251892949777494,M87,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.24499999999999997,0.4307829160924542,M88,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.20479999999999998,0.3856624808119846,M89,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.15456800000000004,0.32573014008931084,M90,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,0,0.7688,0.9675840262617056,M91,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.3528,0.5447271754416722,M92,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.354482,0.5464528014091419,M93,meta/llama-4-scout-17b-16e-instruct
0,1.0,2,1,0.354482,0.5464528014091419,M94,meta/llama-4-scout-17b-16e-instruct
0,1.0,0,1,0.24499999999999997,0.4307829160924542,M95,meta/llama-4-scout-17b-16e-instruct
0,1.5,1,0,0.3528,0.5447271754416722,M96,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.3528,0.5447271754416722,M97,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.3528,0.5447271754416722,M98,meta/llama-4-scout-17b-16e-instruct
1,0.0,0,1,0.15456800000000004,0.32573014008931084,M99,meta/llama-4-scout-17b-16e-instruct
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M01,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.635,1.0498221244986778,M02,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.635,1.0498221244986778,M03,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.4538000000000001,0.7985076962177716,M04,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.815,1.2039728043259361,M05,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.845,1.3862943611198906,M06,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.42180000000000006,0.7550225842780328,M07,mistralai/mistral-small-3.1-24b-instruct
0,1.5,3,0,0.875,1.3862943611198906,M08,mistralai/mistral-small-3.1-24b-instruct
0,3.0,4,1,0.095,0.2876820724517809,M09,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.855,1.3862943611198906,M10,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M100,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.40499999999999997,0.5978370007556204,M101,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.24499999999999997,0.4307829160924542,M102,mistralai/mistral-small-3.1-24b-instruct
0,4.0,2,0,0.6050000000000001,0.7985076962177716,M103,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.8450000000000001,1.0498221244986778,M104,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.635,1.0498221244986778,M11,mistralai/mistral-small-3.1-24b-instruct
0,2.0,4,0,0.635,1.0498221244986778,M12,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,0,1.0850000000000002,1.6094379124341003,M13,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,1.0850000000000002,1.6094379124341003,M14,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.755,1.2039728043259361,M15,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,1.0850000000000002,1.6094379124341003,M16,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M17,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.375,0.6931471805599453,M18,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.18499999999999997,0.4307829160924542,M19,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.18499999999999997,0.4307829160924542,M20,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,1.0850000000000002,1.6094379124341003,M21,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,1,0.30499999999999994,0.5978370007556204,M22,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.845,1.3862943611198906,M23,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.45500000000000007,0.7985076962177716,M24,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.855,1.3862943611198906,M25,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.30499999999999994,0.5978370007556204,M26,mistralai/mistral-small-3.1-24b-instruct
0,2.5,5,1,0.30499999999999994,0.5978370007556204,M27,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.635,1.0498221244986778,M28,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.645,1.0498221244986778,M29,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.375,0.6931471805599453,M30,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.18499999999999997,0.4307829160924542,M31,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.905,1.3862943611198906,M32,mistralai/mistral-small-3.1-24b-instruct
0,1.5,3,1,0.30499999999999994,0.5978370007556204,M33,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.30499999999999994,0.5978370007556204,M34,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.905,1.3862943611198906,M35,mistralai/mistral-small-3.1-24b-instruct
0,1.5,3,1,0.30499999999999994,0.5978370007556204,M36,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.18499999999999997,0.4307829160924542,M37,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,0,0.905,1.3862943611198906,M38,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.7349999999999999,1.2039728043259361,M39,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.45500000000000007,0.7985076962177716,M40,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.18499999999999997,0.4307829160924542,M41,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.095,0.2876820724517809,M42,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.645,1.0498221244986778,M43,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.30499999999999994,0.5978370007556204,M44,mistralai/mistral-small-3.1-24b-instruct
0,1.5,3,1,0.18499999999999997,0.4307829160924542,M45,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,0,1.0850000000000002,1.6094379124341003,M46,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.30499999999999994,0.5978370007556204,M47,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.30499999999999994,0.5978370007556204,M48,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.45500000000000007,0.7985076962177716,M49,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.635,1.0498221244986778,M50,mistralai/mistral-small-3.1-24b-instruct
0,2.0,0,1,0.18499999999999997,0.4307829160924542,M51,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.375,0.6931471805599453,M52,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.855,1.3862943611198906,M53,mistralai/mistral-small-3.1-24b-instruct
0,1.5,3,0,0.45500000000000007,0.7985076962177716,M54,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24500000000000002,0.5108256237659907,M55,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.855,1.3862943611198906,M56,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24500000000000002,0.5108256237659907,M57,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.855,1.3862943611198906,M58,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.875,1.3862943611198906,M59,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.755,1.2039728043259361,M60,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.30499999999999994,0.5978370007556204,M61,mistralai/mistral-small-3.1-24b-instruct
0,2.0,4,1,0.30499999999999994,0.5978370007556204,M62,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.7349999999999999,1.2039728043259361,M63,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.45500000000000007,0.7985076962177716,M64,mistralai/mistral-small-3.1-24b-instruct
0,1.5,3,1,0.24500000000000002,0.5108256237659907,M65,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.645,1.0498221244986778,M66,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24500000000000002,0.5108256237659907,M67,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.18499999999999997,0.4307829160924542,M68,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,0,0.875,1.3862943611198906,M69,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.635,1.0498221244986778,M70,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,0,0.845,1.3862943611198906,M71,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.135,0.35667494393873245,M72,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M73,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.24499999999999997,0.4307829160924542,M74,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,1.0368,1.2729656758128873,M75,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M76,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M77,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.125,0.2876820724517809,M78,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M79,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.125,0.2876820724517809,M80,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.40499999999999997,0.5978370007556204,M81,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M82,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.24499999999999997,0.4307829160924542,M83,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,0,0.6050000000000001,0.7985076962177716,M84,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.6050000000000001,0.7985076962177716,M85,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M86,mistralai/mistral-small-3.1-24b-instruct
0,1.5,1,1,0.045000000000000005,0.16251892949777494,M87,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.24499999999999997,0.4307829160924542,M88,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.24499999999999997,0.4307829160924542,M89,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.125,0.2876820724517809,M90,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,0,0.8450000000000001,1.0498221244986778,M91,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.40499999999999997,0.5978370007556204,M92,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.24499999999999997,0.4307829160924542,M93,mistralai/mistral-small-3.1-24b-instruct
0,1.0,2,1,0.24499999999999997,0.4307829160924542,M94,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,1,0.045000000000000005,0.16251892949777494,M95,mistralai/mistral-small-3.1-24b-instruct
0,1.0,0,0,0.40499999999999997,0.5978370007556204,M96,mistralai/mistral-small-3.1-24b-instruct
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M97,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M98,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.24499999999999997,0.4307829160924542,M99,mistralai/mistral-small-3.1-24b-instruct
1,0.0,0,1,0.18499999999999997,0.4307829160924542,M01,openai/gpt-oss-120b
0,0.5,1,0,0.6967999999999999,1.1394342831883648,M02,openai/gpt-oss-120b
0,0.5,1,0,0.815,1.2039728043259361,M03,openai/gpt-oss-120b
0,1.0,2,1,0.30499999999999994,0.5978370007556204,M04,openai/gpt-oss-120b
0,1.0,2,0,1.365,1.8971199848858813,M05,openai/gpt-oss-120b
0,0.5,1,0,0.7784,1.2729656758128873,M06,openai/gpt-oss-120b
0,1.0,0,1,0.24080000000000001,0.5108256237659907,M07,openai/gpt-oss-120b
0,1.5,3,0,0.8736,1.4271163556401458,M08,openai/gpt-oss-120b
0,3.0,4,1,0.07579999999999999,0.2484613592984996,M09,openai/gpt-oss-120b
0,0.5,1,0,0.9848000000000001,1.5141277326297755,M10,openai/gpt-oss-120b
0,0.5,1,1,0.07219999999999999,0.21072103131565253,M100,openai/gpt-oss-120b
0,0.5,1,1,0.3528,0.5447271754416722,M101,openai/gpt-oss-120b
1,0.0,0,1,0.23120000000000002,0.4155154439616658,M102,openai/gpt-oss-120b
0,3.5,3,0,0.5618000000000001,0.7550225842780328,M103,openai/gpt-oss-120b
0,1.0,2,0,0.6050000000000001,0.7985076962177716,M104,openai/gpt-oss-120b
0,0.5,1,0,0.845,1.3862943611198906,M11,openai/gpt-oss-120b
0,1.5,3,1,0.4601179999999999,0.8051966843685682,M12,openai/gpt-oss-120b
0,1.0,2,0,1.5002,2.2072749131897207,M13,openai/gpt-oss-120b
0,1.0,2,0,1.4744000000000002,2.5257286443082556,M14,openai/gpt-oss-120b
0,0.5,1,0,0.905,1.3862943611198906,M15,openai/gpt-oss-120b
0,1.0,2,0,1.3598000000000001,2.0402208285265546,M16,openai/gpt-oss-120b
0,0.5,1,1,0.45500000000000007,0.7985076962177716,M17,openai/gpt-oss-120b
0,1.5,1,1,0.15439999999999998,0.3856624808119846,M18,openai/gpt-oss-120b
0,0.5,1,1,0.15679999999999997,0.3856624808119846,M19,openai/gpt-oss-120b
0,0.5,1,1,0.2904,0.579818495252942,M20,openai/gpt-oss-120b
0,0.5,1,0,1.1544000000000003,1.7147984280919266,M21,openai/gpt-oss-120b
0,2.0,0,1,0.2184,0.4780358009429998,M22,openai/gpt-oss-120b
0,1.5,3,0,1.145,1.8971199848858813,M23,openai/gpt-oss-120b
0,0.5,1,1,0.3758,0.6931471805599453,M24,openai/gpt-oss-120b
0,0.5,1,0,0.9848000000000001,1.5141277326297755,M25,openai/gpt-oss-120b
0,1.5,1,1,0.15439999999999998,0.3856624808119846,M26,openai/gpt-oss-120b
0,2.0,4,1,0.15439999999999998,0.3856624808119846,M27,openai/gpt-oss-120b
0,1.0,0,1,0.45500000000000007,0.7985076962177716,M28,openai/gpt-oss-120b
0,1.5,3,0,0.74,1.2039728043259361,M29,openai/gpt-oss-120b
0,0.5,1,1,0.24500000000000002,0.5108256237659907,M30,openai/gpt-oss-120b
0,0.5,1,1,0.05819999999999999,0.21072103131565253,M31,openai/gpt-oss-120b
0,1.0,2,0,0.8413999999999999,1.3093333199837622,M32,openai/gpt-oss-120b
